FirstName,LastName,FinalGrade
Vardas4291,Pavarde4291,3.78667
Vardas1994,Pavarde1994,3.78667
Vardas7053,Pavarde7053,3.78667
Vardas3204,Pavarde3204,3.78667
Vardas4449,Pavarde4449,3.8
Vardas506,Pavarde506,3.8
Vardas7374,Pavarde7374,3.8
Vardas4164,Pavarde4164,3.8
Vardas9668,Pavarde9668,3.8
Vardas2523,Pavarde2523,3.8
Vardas5600,Pavarde5600,3.8
Vardas7740,Pavarde7740,3.8
Vardas4637,Pavarde4637,3.8
Vardas8222,Pavarde8222,3.8
Vardas920,Pavarde920,3.8
Vardas4649,Pavarde4649,3.8
Vardas2310,Pavarde2310,3.8
Vardas3405,Pavarde3405,3.8
Vardas4037,Pavarde4037,3.8
Vardas1581,Pavarde1581,3.8
Vardas198,Pavarde198,3.8
Vardas5531,Pavarde5531,3.8
Vardas5715,Pavarde5715,3.8
Vardas9335,Pavarde9335,3.8
Vardas2060,Pavarde2060,3.8
Vardas8806,Pavarde8806,3.8
Vardas9755,Pavarde9755,3.8
Vardas9829,Pavarde9829,3.8
Vardas2754,Pavarde2754,3.8
Vardas2672,Pavarde2672,3.8
Vardas3924,Pavarde3924,3.8
Vardas2564,Pavarde2564,3.81333
Vardas3730,Pavarde3730,3.81333
Vardas9522,Pavarde9522,3.81333
Vardas284,Pavarde284,3.81333
Vardas2203,Pavarde2203,3.81333
Vardas2730,Pavarde2730,3.81333
Vardas8395,Pavarde8395,3.81333
Vardas4529,Pavarde4529,3.81333
Vardas7391,Pavarde7391,3.81333
Vardas1449,Pavarde1449,3.81333
Vardas4279,Pavarde4279,3.81333
Vardas8987,Pavarde8987,3.81333
Vardas5265,Pavarde5265,3.81333
Vardas7260,Pavarde7260,3.82667
Vardas7331,Pavarde7331,3.82667
Vardas9758,Pavarde9758,3.82667
Vardas4478,Pavarde4478,3.82667
Vardas9803,Pavarde9803,3.82667
Vardas1469,Pavarde1469,3.82667
Vardas3687,Pavarde3687,3.82667
Vardas4399,Pavarde4399,3.82667
Vardas8651,Pavarde8651,3.82667
Vardas810,Pavarde810,3.82667
Vardas9231,Pavarde9231,3.82667
Vardas4988,Pavarde4988,3.82667
Vardas3531,Pavarde3531,3.82667
Vardas3130,Pavarde3130,3.82667
Vardas877,Pavarde877,3.82667
Vardas8333,Pavarde8333,3.82667
Vardas2522,Pavarde2522,3.82667
Vardas2901,Pavarde2901,3.82667
Vardas1810,Pavarde1810,3.82667
Vardas8026,Pavarde8026,3.82667
Vardas4722,Pavarde4722,3.82667
Vardas1534,Pavarde1534,3.82667
Vardas612,Pavarde612,3.82667
Vardas1792,Pavarde1792,3.84
Vardas1418,Pavarde1418,3.84
Vardas5154,Pavarde5154,3.84
Vardas1584,Pavarde1584,3.84
Vardas5280,Pavarde5280,3.84
Vardas6615,Pavarde6615,3.84
Vardas6941,Pavarde6941,3.84
Vardas5420,Pavarde5420,3.84
Vardas960,Pavarde960,3.84
Vardas9497,Pavarde9497,3.84
Vardas671,Pavarde671,3.84
Vardas2178,Pavarde2178,3.85333
Vardas6777,Pavarde6777,3.85333
Vardas7843,Pavarde7843,3.85333
Vardas6898,Pavarde6898,3.85333
Vardas7962,Pavarde7962,3.85333
Vardas871,Pavarde871,3.85333
Vardas9581,Pavarde9581,3.85333
Vardas6964,Pavarde6964,3.85333
Vardas5583,Pavarde5583,3.85333
Vardas4681,Pavarde4681,3.85333
Vardas958,Pavarde958,3.85333
Vardas9087,Pavarde9087,3.85333
Vardas3728,Pavarde3728,3.85333
Vardas1485,Pavarde1485,3.85333
Vardas1298,Pavarde1298,3.85333
Vardas549,Pavarde549,3.85333
Vardas7556,Pavarde7556,3.85333
Vardas9277,Pavarde9277,3.85333
Vardas7051,Pavarde7051,3.85333
Vardas5083,Pavarde5083,3.85333
Vardas3180,Pavarde3180,3.85333
Vardas5184,Pavarde5184,3.85333
Vardas5055,Pavarde5055,3.85333
Vardas3225,Pavarde3225,3.85333
Vardas9296,Pavarde9296,3.85333
Vardas8639,Pavarde8639,3.85333
Vardas8902,Pavarde8902,3.85333
Vardas6994,Pavarde6994,3.85333
Vardas839,Pavarde839,3.85333
Vardas4820,Pavarde4820,3.86667
Vardas5129,Pavarde5129,3.86667
Vardas1181,Pavarde1181,3.86667
Vardas9946,Pavarde9946,3.86667
Vardas3753,Pavarde3753,3.86667
Vardas6446,Pavarde6446,3.86667
Vardas6936,Pavarde6936,3.86667
Vardas238,Pavarde238,3.86667
Vardas6491,Pavarde6491,3.86667
Vardas1340,Pavarde1340,3.86667
Vardas3609,Pavarde3609,3.86667
Vardas4944,Pavarde4944,3.86667
Vardas4237,Pavarde4237,3.86667
Vardas4208,Pavarde4208,3.86667
Vardas6977,Pavarde6977,3.86667
Vardas2958,Pavarde2958,3.88
Vardas1,Pavarde1,3.88
Vardas4779,Pavarde4779,3.88
Vardas5687,Pavarde5687,3.88
Vardas2932,Pavarde2932,3.88
Vardas5223,Pavarde5223,3.88
Vardas4466,Pavarde4466,3.88
Vardas2437,Pavarde2437,3.88
Vardas5119,Pavarde5119,3.88
Vardas4258,Pavarde4258,3.88
Vardas5925,Pavarde5925,3.88
Vardas4136,Pavarde4136,3.88
Vardas244,Pavarde244,3.88
Vardas8872,Pavarde8872,3.88
Vardas981,Pavarde981,3.88
Vardas7480,Pavarde7480,3.88
Vardas9346,Pavarde9346,3.88
Vardas1598,Pavarde1598,3.88
Vardas9160,Pavarde9160,3.88
Vardas950,Pavarde950,3.88
Vardas9598,Pavarde9598,3.88
Vardas6910,Pavarde6910,3.88
Vardas8841,Pavarde8841,3.89333
Vardas9919,Pavarde9919,3.89333
Vardas1467,Pavarde1467,3.89333
Vardas6847,Pavarde6847,3.89333
Vardas4329,Pavarde4329,3.89333
Vardas380,Pavarde380,3.89333
Vardas5581,Pavarde5581,3.89333
Vardas4313,Pavarde4313,3.89333
Vardas5558,Pavarde5558,3.89333
Vardas7061,Pavarde7061,3.89333
Vardas1146,Pavarde1146,3.89333
Vardas2385,Pavarde2385,3.89333
Vardas7424,Pavarde7424,3.89333
Vardas4157,Pavarde4157,3.89333
Vardas31,Pavarde31,3.89333
Vardas1253,Pavarde1253,3.89333
Vardas837,Pavarde837,3.89333
Vardas8195,Pavarde8195,3.90667
Vardas5594,Pavarde5594,3.90667
Vardas9351,Pavarde9351,3.90667
Vardas6534,Pavarde6534,3.90667
Vardas9357,Pavarde9357,3.90667
Vardas1295,Pavarde1295,3.90667
Vardas459,Pavarde459,3.90667
Vardas9642,Pavarde9642,3.90667
Vardas7505,Pavarde7505,3.90667
Vardas6714,Pavarde6714,3.90667
Vardas9252,Pavarde9252,3.90667
Vardas9072,Pavarde9072,3.90667
Vardas3483,Pavarde3483,3.90667
Vardas9124,Pavarde9124,3.90667
Vardas4566,Pavarde4566,3.90667
Vardas7491,Pavarde7491,3.90667
Vardas6702,Pavarde6702,3.90667
Vardas7142,Pavarde7142,3.90667
Vardas5857,Pavarde5857,3.90667
Vardas3312,Pavarde3312,3.90667
Vardas5481,Pavarde5481,3.90667
Vardas2447,Pavarde2447,3.90667
Vardas1829,Pavarde1829,3.90667
Vardas824,Pavarde824,3.90667
Vardas8037,Pavarde8037,3.90667
Vardas68,Pavarde68,3.92
Vardas1927,Pavarde1927,3.92
Vardas6364,Pavarde6364,3.92
Vardas4264,Pavarde4264,3.92
Vardas119,Pavarde119,3.92
Vardas9442,Pavarde9442,3.93333
Vardas9603,Pavarde9603,3.93333
Vardas11,Pavarde11,3.93333
Vardas7675,Pavarde7675,3.93333
Vardas8805,Pavarde8805,3.93333
Vardas6583,Pavarde6583,3.93333
Vardas3874,Pavarde3874,3.93333
Vardas4966,Pavarde4966,3.93333
Vardas2274,Pavarde2274,3.93333
Vardas4943,Pavarde4943,3.93333
Vardas1985,Pavarde1985,3.93333
Vardas1783,Pavarde1783,3.93333
Vardas9233,Pavarde9233,3.93333
Vardas4122,Pavarde4122,3.93333
Vardas4655,Pavarde4655,3.93333
Vardas4162,Pavarde4162,3.93333
Vardas3422,Pavarde3422,3.93333
Vardas7555,Pavarde7555,3.93333
Vardas8931,Pavarde8931,3.93333
Vardas1308,Pavarde1308,3.93333
Vardas8915,Pavarde8915,3.93333
Vardas9364,Pavarde9364,3.93333
Vardas360,Pavarde360,3.93333
Vardas4723,Pavarde4723,3.93333
Vardas6734,Pavarde6734,3.93333
Vardas2030,Pavarde2030,3.93333
Vardas1865,Pavarde1865,3.93333
Vardas9812,Pavarde9812,3.93333
Vardas2023,Pavarde2023,3.93333
Vardas5562,Pavarde5562,3.93333
Vardas5722,Pavarde5722,3.93333
Vardas9356,Pavarde9356,3.93333
Vardas3837,Pavarde3837,3.93333
Vardas8504,Pavarde8504,3.93333
Vardas5610,Pavarde5610,3.94667
Vardas728,Pavarde728,3.94667
Vardas6854,Pavarde6854,3.94667
Vardas152,Pavarde152,3.94667
Vardas5277,Pavarde5277,3.94667
Vardas8845,Pavarde8845,3.94667
Vardas9822,Pavarde9822,3.94667
Vardas7799,Pavarde7799,3.94667
Vardas8188,Pavarde8188,3.94667
Vardas726,Pavarde726,3.94667
Vardas8193,Pavarde8193,3.96
Vardas3939,Pavarde3939,3.96
Vardas2040,Pavarde2040,3.96
Vardas7321,Pavarde7321,3.96
Vardas8744,Pavarde8744,3.96
Vardas6931,Pavarde6931,3.96
Vardas9275,Pavarde9275,3.96
Vardas386,Pavarde386,3.96
Vardas9239,Pavarde9239,3.96
Vardas1637,Pavarde1637,3.96
Vardas4579,Pavarde4579,3.96
Vardas139,Pavarde139,3.96
Vardas7047,Pavarde7047,3.96
Vardas8458,Pavarde8458,3.96
Vardas9699,Pavarde9699,3.96
Vardas4525,Pavarde4525,3.96
Vardas926,Pavarde926,3.96
Vardas9662,Pavarde9662,3.96
Vardas5865,Pavarde5865,3.96
Vardas6519,Pavarde6519,3.96
Vardas8829,Pavarde8829,3.96
Vardas5281,Pavarde5281,3.96
Vardas5830,Pavarde5830,3.96
Vardas9971,Pavarde9971,3.96
Vardas6094,Pavarde6094,3.96
Vardas7916,Pavarde7916,3.96
Vardas4027,Pavarde4027,3.96
Vardas2680,Pavarde2680,3.96
Vardas8771,Pavarde8771,3.96
Vardas6655,Pavarde6655,3.96
Vardas6119,Pavarde6119,3.96
Vardas8867,Pavarde8867,3.97333
Vardas2688,Pavarde2688,3.97333
Vardas5257,Pavarde5257,3.97333
Vardas9902,Pavarde9902,3.97333
Vardas4441,Pavarde4441,3.97333
Vardas9265,Pavarde9265,3.97333
Vardas3466,Pavarde3466,3.97333
Vardas5295,Pavarde5295,3.98667
Vardas7245,Pavarde7245,3.98667
Vardas7229,Pavarde7229,3.98667
Vardas9289,Pavarde9289,3.98667
Vardas988,Pavarde988,3.98667
Vardas4197,Pavarde4197,3.98667
Vardas1595,Pavarde1595,3.98667
Vardas1718,Pavarde1718,3.98667
Vardas2552,Pavarde2552,3.98667
Vardas687,Pavarde687,3.98667
Vardas5406,Pavarde5406,3.98667
Vardas3148,Pavarde3148,3.98667
Vardas4439,Pavarde4439,3.98667
Vardas8653,Pavarde8653,3.98667
Vardas2164,Pavarde2164,3.98667
Vardas7649,Pavarde7649,3.98667
Vardas1159,Pavarde1159,3.98667
Vardas9622,Pavarde9622,3.98667
Vardas3840,Pavarde3840,3.98667
Vardas217,Pavarde217,3.98667
Vardas9595,Pavarde9595,3.98667
Vardas1548,Pavarde1548,3.98667
Vardas1543,Pavarde1543,3.98667
Vardas337,Pavarde337,3.98667
Vardas2788,Pavarde2788,3.98667
Vardas3933,Pavarde3933,3.98667
Vardas303,Pavarde303,3.98667
Vardas7450,Pavarde7450,3.98667
Vardas9504,Pavarde9504,3.98667
Vardas7979,Pavarde7979,3.98667
Vardas6042,Pavarde6042,3.98667
Vardas1131,Pavarde1131,3.98667
Vardas7560,Pavarde7560,3.98667
Vardas3568,Pavarde3568,3.98667
Vardas2245,Pavarde2245,3.98667
Vardas5030,Pavarde5030,3.98667
Vardas2246,Pavarde2246,3.98667
Vardas5197,Pavarde5197,3.98667
Vardas321,Pavarde321,4
Vardas2975,Pavarde2975,4
Vardas7494,Pavarde7494,4
Vardas5232,Pavarde5232,4
Vardas2154,Pavarde2154,4.01333
Vardas4560,Pavarde4560,4.01333
Vardas6196,Pavarde6196,4.01333
Vardas3232,Pavarde3232,4.01333
Vardas2209,Pavarde2209,4.01333
Vardas2528,Pavarde2528,4.01333
Vardas2304,Pavarde2304,4.01333
Vardas4914,Pavarde4914,4.01333
Vardas9034,Pavarde9034,4.01333
Vardas912,Pavarde912,4.01333
Vardas4932,Pavarde4932,4.01333
Vardas4551,Pavarde4551,4.01333
Vardas8307,Pavarde8307,4.01333
Vardas7824,Pavarde7824,4.01333
Vardas9050,Pavarde9050,4.01333
Vardas8393,Pavarde8393,4.01333
Vardas3377,Pavarde3377,4.01333
Vardas2978,Pavarde2978,4.01333
Vardas3378,Pavarde3378,4.01333
Vardas350,Pavarde350,4.01333
Vardas7954,Pavarde7954,4.01333
Vardas2700,Pavarde2700,4.01333
Vardas7946,Pavarde7946,4.01333
Vardas1604,Pavarde1604,4.01333
Vardas2011,Pavarde2011,4.01333
Vardas4444,Pavarde4444,4.01333
Vardas3942,Pavarde3942,4.01333
Vardas7305,Pavarde7305,4.01333
Vardas3445,Pavarde3445,4.01333
Vardas4191,Pavarde4191,4.02667
Vardas3319,Pavarde3319,4.02667
Vardas1863,Pavarde1863,4.02667
Vardas1056,Pavarde1056,4.02667
Vardas5866,Pavarde5866,4.02667
Vardas6728,Pavarde6728,4.02667
Vardas1950,Pavarde1950,4.02667
Vardas2777,Pavarde2777,4.02667
Vardas6309,Pavarde6309,4.02667
Vardas8229,Pavarde8229,4.02667
Vardas3635,Pavarde3635,4.02667
Vardas2820,Pavarde2820,4.02667
Vardas8496,Pavarde8496,4.02667
Vardas9632,Pavarde9632,4.04
Vardas6029,Pavarde6029,4.04
Vardas7711,Pavarde7711,4.04
Vardas6440,Pavarde6440,4.04
Vardas8849,Pavarde8849,4.04
Vardas6730,Pavarde6730,4.04
Vardas705,Pavarde705,4.04
Vardas9343,Pavarde9343,4.04
Vardas1139,Pavarde1139,4.04
Vardas5889,Pavarde5889,4.04
Vardas6236,Pavarde6236,4.04
Vardas1439,Pavarde1439,4.04
Vardas1722,Pavarde1722,4.04
Vardas5935,Pavarde5935,4.04
Vardas6756,Pavarde6756,4.04
Vardas8932,Pavarde8932,4.04
Vardas464,Pavarde464,4.04
Vardas8257,Pavarde8257,4.04
Vardas4783,Pavarde4783,4.04
Vardas4824,Pavarde4824,4.04
Vardas8709,Pavarde8709,4.04
Vardas7365,Pavarde7365,4.04
Vardas5181,Pavarde5181,4.04
Vardas5597,Pavarde5597,4.04
Vardas7495,Pavarde7495,4.04
Vardas8562,Pavarde8562,4.04
Vardas8383,Pavarde8383,4.04
Vardas2666,Pavarde2666,4.04
Vardas6561,Pavarde6561,4.04
Vardas7323,Pavarde7323,4.05333
Vardas3891,Pavarde3891,4.05333
Vardas5914,Pavarde5914,4.05333
Vardas2450,Pavarde2450,4.05333
Vardas1316,Pavarde1316,4.05333
Vardas9011,Pavarde9011,4.05333
Vardas5721,Pavarde5721,4.05333
Vardas2093,Pavarde2093,4.05333
Vardas1737,Pavarde1737,4.05333
Vardas8640,Pavarde8640,4.06667
Vardas9938,Pavarde9938,4.06667
Vardas4424,Pavarde4424,4.06667
Vardas6020,Pavarde6020,4.06667
Vardas3217,Pavarde3217,4.06667
Vardas4956,Pavarde4956,4.06667
Vardas1921,Pavarde1921,4.06667
Vardas6919,Pavarde6919,4.06667
Vardas6968,Pavarde6968,4.06667
Vardas5402,Pavarde5402,4.06667
Vardas6999,Pavarde6999,4.06667
Vardas7701,Pavarde7701,4.06667
Vardas7599,Pavarde7599,4.06667
Vardas3709,Pavarde3709,4.06667
Vardas7925,Pavarde7925,4.06667
Vardas1926,Pavarde1926,4.06667
Vardas203,Pavarde203,4.06667
Vardas7570,Pavarde7570,4.06667
Vardas4602,Pavarde4602,4.06667
Vardas290,Pavarde290,4.06667
Vardas7067,Pavarde7067,4.06667
Vardas632,Pavarde632,4.06667
Vardas6752,Pavarde6752,4.06667
Vardas2019,Pavarde2019,4.06667
Vardas8434,Pavarde8434,4.06667
Vardas3042,Pavarde3042,4.08
Vardas8351,Pavarde8351,4.08
Vardas6096,Pavarde6096,4.08
Vardas9940,Pavarde9940,4.08
Vardas3498,Pavarde3498,4.08
Vardas6552,Pavarde6552,4.08
Vardas5950,Pavarde5950,4.08
Vardas8998,Pavarde8998,4.08
Vardas8513,Pavarde8513,4.08
Vardas3105,Pavarde3105,4.09333
Vardas1384,Pavarde1384,4.09333
Vardas2844,Pavarde2844,4.09333
Vardas1152,Pavarde1152,4.09333
Vardas1419,Pavarde1419,4.09333
Vardas1435,Pavarde1435,4.09333
Vardas8165,Pavarde8165,4.09333
Vardas1388,Pavarde1388,4.09333
Vardas1549,Pavarde1549,4.09333
Vardas7980,Pavarde7980,4.09333
Vardas4877,Pavarde4877,4.09333
Vardas5395,Pavarde5395,4.09333
Vardas4615,Pavarde4615,4.09333
Vardas7652,Pavarde7652,4.09333
Vardas5069,Pavarde5069,4.09333
Vardas1455,Pavarde1455,4.09333
Vardas7470,Pavarde7470,4.09333
Vardas1400,Pavarde1400,4.09333
Vardas7792,Pavarde7792,4.09333
Vardas3100,Pavarde3100,4.09333
Vardas1959,Pavarde1959,4.09333
Vardas432,Pavarde432,4.09333
Vardas3477,Pavarde3477,4.09333
Vardas248,Pavarde248,4.09333
Vardas3530,Pavarde3530,4.09333
Vardas6568,Pavarde6568,4.09333
Vardas6322,Pavarde6322,4.09333
Vardas9310,Pavarde9310,4.09333
Vardas490,Pavarde490,4.09333
Vardas5709,Pavarde5709,4.09333
Vardas6365,Pavarde6365,4.09333
Vardas5543,Pavarde5543,4.09333
Vardas9613,Pavarde9613,4.09333
Vardas2367,Pavarde2367,4.09333
Vardas125,Pavarde125,4.09333
Vardas9658,Pavarde9658,4.09333
Vardas6922,Pavarde6922,4.09333
Vardas3571,Pavarde3571,4.09333
Vardas77,Pavarde77,4.09333
Vardas3656,Pavarde3656,4.09333
Vardas4167,Pavarde4167,4.10667
Vardas1006,Pavarde1006,4.10667
Vardas9023,Pavarde9023,4.10667
Vardas9893,Pavarde9893,4.10667
Vardas9163,Pavarde9163,4.10667
Vardas208,Pavarde208,4.10667
Vardas1624,Pavarde1624,4.10667
Vardas9024,Pavarde9024,4.10667
Vardas1366,Pavarde1366,4.10667
Vardas4474,Pavarde4474,4.10667
Vardas9820,Pavarde9820,4.10667
Vardas4978,Pavarde4978,4.10667
Vardas8688,Pavarde8688,4.10667
Vardas953,Pavarde953,4.12
Vardas7990,Pavarde7990,4.12
Vardas2972,Pavarde2972,4.12
Vardas9033,Pavarde9033,4.12
Vardas7163,Pavarde7163,4.12
Vardas3566,Pavarde3566,4.12
Vardas9105,Pavarde9105,4.12
Vardas101,Pavarde101,4.12
Vardas2160,Pavarde2160,4.12
Vardas4029,Pavarde4029,4.12
Vardas389,Pavarde389,4.12
Vardas3859,Pavarde3859,4.12
Vardas3369,Pavarde3369,4.12
Vardas393,Pavarde393,4.12
Vardas1982,Pavarde1982,4.12
Vardas4837,Pavarde4837,4.12
Vardas2483,Pavarde2483,4.12
Vardas1214,Pavarde1214,4.12
Vardas9884,Pavarde9884,4.12
Vardas7182,Pavarde7182,4.12
Vardas1112,Pavarde1112,4.12
Vardas7196,Pavarde7196,4.12
Vardas2145,Pavarde2145,4.12
Vardas1053,Pavarde1053,4.12
Vardas2471,Pavarde2471,4.12
Vardas8671,Pavarde8671,4.12
Vardas8878,Pavarde8878,4.12
Vardas8694,Pavarde8694,4.12
Vardas6939,Pavarde6939,4.12
Vardas8927,Pavarde8927,4.12
Vardas3152,Pavarde3152,4.12
Vardas5429,Pavarde5429,4.12
Vardas6749,Pavarde6749,4.12
Vardas8850,Pavarde8850,4.12
Vardas1782,Pavarde1782,4.12
Vardas8537,Pavarde8537,4.12
Vardas6206,Pavarde6206,4.12
Vardas7642,Pavarde7642,4.13333
Vardas8194,Pavarde8194,4.13333
Vardas1661,Pavarde1661,4.13333
Vardas7762,Pavarde7762,4.13333
Vardas605,Pavarde605,4.13333
Vardas7314,Pavarde7314,4.13333
Vardas3928,Pavarde3928,4.13333
Vardas2743,Pavarde2743,4.13333
Vardas2115,Pavarde2115,4.13333
Vardas2295,Pavarde2295,4.14667
Vardas5161,Pavarde5161,4.14667
Vardas9445,Pavarde9445,4.14667
Vardas2097,Pavarde2097,4.14667
Vardas2559,Pavarde2559,4.14667
Vardas5918,Pavarde5918,4.14667
Vardas5360,Pavarde5360,4.14667
Vardas7354,Pavarde7354,4.14667
Vardas2114,Pavarde2114,4.14667
Vardas4495,Pavarde4495,4.14667
Vardas701,Pavarde701,4.14667
Vardas5479,Pavarde5479,4.14667
Vardas7243,Pavarde7243,4.14667
Vardas6845,Pavarde6845,4.14667
Vardas8533,Pavarde8533,4.14667
Vardas8801,Pavarde8801,4.14667
Vardas8522,Pavarde8522,4.14667
Vardas7610,Pavarde7610,4.14667
Vardas3384,Pavarde3384,4.14667
Vardas657,Pavarde657,4.14667
Vardas7669,Pavarde7669,4.14667
Vardas7815,Pavarde7815,4.14667
Vardas5620,Pavarde5620,4.14667
Vardas552,Pavarde552,4.14667
Vardas1693,Pavarde1693,4.14667
Vardas618,Pavarde618,4.14667
Vardas4839,Pavarde4839,4.14667
Vardas7120,Pavarde7120,4.14667
Vardas5403,Pavarde5403,4.16
Vardas8016,Pavarde8016,4.16
Vardas9058,Pavarde9058,4.16
Vardas8310,Pavarde8310,4.16
Vardas5728,Pavarde5728,4.16
Vardas1708,Pavarde1708,4.16
Vardas5275,Pavarde5275,4.16
Vardas8088,Pavarde8088,4.16
Vardas4771,Pavarde4771,4.16
Vardas7153,Pavarde7153,4.16
Vardas1741,Pavarde1741,4.16
Vardas4519,Pavarde4519,4.16
Vardas2410,Pavarde2410,4.16
Vardas2970,Pavarde2970,4.16
Vardas869,Pavarde869,4.16
Vardas8013,Pavarde8013,4.17333
Vardas5570,Pavarde5570,4.17333
Vardas1920,Pavarde1920,4.17333
Vardas6183,Pavarde6183,4.17333
Vardas9398,Pavarde9398,4.17333
Vardas1313,Pavarde1313,4.17333
Vardas4207,Pavarde4207,4.17333
Vardas2675,Pavarde2675,4.17333
Vardas5574,Pavarde5574,4.17333
Vardas1263,Pavarde1263,4.17333
Vardas602,Pavarde602,4.17333
Vardas6414,Pavarde6414,4.17333
Vardas5776,Pavarde5776,4.17333
Vardas2357,Pavarde2357,4.17333
Vardas5596,Pavarde5596,4.17333
Vardas9381,Pavarde9381,4.17333
Vardas5254,Pavarde5254,4.17333
Vardas6741,Pavarde6741,4.17333
Vardas2362,Pavarde2362,4.17333
Vardas28,Pavarde28,4.17333
Vardas8418,Pavarde8418,4.17333
Vardas4686,Pavarde4686,4.17333
Vardas42,Pavarde42,4.17333
Vardas4074,Pavarde4074,4.17333
Vardas5890,Pavarde5890,4.17333
Vardas2683,Pavarde2683,4.17333
Vardas1777,Pavarde1777,4.17333
Vardas2737,Pavarde2737,4.17333
Vardas4851,Pavarde4851,4.17333
Vardas9734,Pavarde9734,4.18667
Vardas2906,Pavarde2906,4.18667
Vardas1486,Pavarde1486,4.18667
Vardas3539,Pavarde3539,4.18667
Vardas264,Pavarde264,4.18667
Vardas2931,Pavarde2931,4.18667
Vardas2352,Pavarde2352,4.18667
Vardas6212,Pavarde6212,4.18667
Vardas2962,Pavarde2962,4.18667
Vardas9097,Pavarde9097,4.18667
Vardas7134,Pavarde7134,4.18667
Vardas4159,Pavarde4159,4.18667
Vardas7251,Pavarde7251,4.18667
Vardas3002,Pavarde3002,4.18667
Vardas7299,Pavarde7299,4.18667
Vardas362,Pavarde362,4.18667
Vardas859,Pavarde859,4.18667
Vardas8820,Pavarde8820,4.18667
Vardas4756,Pavarde4756,4.18667
Vardas1524,Pavarde1524,4.18667
Vardas10,Pavarde10,4.18667
Vardas2961,Pavarde2961,4.2
Vardas2500,Pavarde2500,4.2
Vardas4186,Pavarde4186,4.2
Vardas2593,Pavarde2593,4.2
Vardas2255,Pavarde2255,4.2
Vardas6708,Pavarde6708,4.2
Vardas7113,Pavarde7113,4.2
Vardas7104,Pavarde7104,4.2
Vardas8355,Pavarde8355,4.2
Vardas5478,Pavarde5478,4.2
Vardas9004,Pavarde9004,4.2
Vardas9692,Pavarde9692,4.2
Vardas8416,Pavarde8416,4.2
Vardas8860,Pavarde8860,4.2
Vardas861,Pavarde861,4.2
Vardas8560,Pavarde8560,4.2
Vardas1770,Pavarde1770,4.2
Vardas3876,Pavarde3876,4.2
Vardas9424,Pavarde9424,4.2
Vardas7410,Pavarde7410,4.2
Vardas1160,Pavarde1160,4.2
Vardas5189,Pavarde5189,4.2
Vardas3966,Pavarde3966,4.2
Vardas345,Pavarde345,4.2
Vardas5146,Pavarde5146,4.2
Vardas396,Pavarde396,4.2
Vardas9537,Pavarde9537,4.2
Vardas3899,Pavarde3899,4.2
Vardas7901,Pavarde7901,4.2
Vardas1063,Pavarde1063,4.2
Vardas7209,Pavarde7209,4.2
Vardas9254,Pavarde9254,4.2
Vardas6600,Pavarde6600,4.2
Vardas8227,Pavarde8227,4.2
Vardas5998,Pavarde5998,4.21333
Vardas3733,Pavarde3733,4.21333
Vardas7673,Pavarde7673,4.21333
Vardas1609,Pavarde1609,4.21333
Vardas149,Pavarde149,4.21333
Vardas6369,Pavarde6369,4.21333
Vardas7370,Pavarde7370,4.21333
Vardas6952,Pavarde6952,4.21333
Vardas6514,Pavarde6514,4.21333
Vardas4231,Pavarde4231,4.21333
Vardas4548,Pavarde4548,4.21333
Vardas9107,Pavarde9107,4.21333
Vardas532,Pavarde532,4.21333
Vardas3287,Pavarde3287,4.21333
Vardas3625,Pavarde3625,4.22667
Vardas8741,Pavarde8741,4.22667
Vardas8765,Pavarde8765,4.22667
Vardas725,Pavarde725,4.22667
Vardas864,Pavarde864,4.22667
Vardas692,Pavarde692,4.22667
Vardas8262,Pavarde8262,4.22667
Vardas515,Pavarde515,4.22667
Vardas3335,Pavarde3335,4.22667
Vardas9864,Pavarde9864,4.22667
Vardas414,Pavarde414,4.22667
Vardas3958,Pavarde3958,4.22667
Vardas1176,Pavarde1176,4.22667
Vardas9489,Pavarde9489,4.22667
Vardas4802,Pavarde4802,4.22667
Vardas4869,Pavarde4869,4.22667
Vardas2734,Pavarde2734,4.22667
Vardas5282,Pavarde5282,4.22667
Vardas5740,Pavarde5740,4.22667
Vardas5287,Pavarde5287,4.22667
Vardas5491,Pavarde5491,4.22667
Vardas5766,Pavarde5766,4.22667
Vardas6173,Pavarde6173,4.22667
Vardas1953,Pavarde1953,4.22667
Vardas1784,Pavarde1784,4.22667
Vardas2415,Pavarde2415,4.22667
Vardas6266,Pavarde6266,4.22667
Vardas8130,Pavarde8130,4.24
Vardas1330,Pavarde1330,4.24
Vardas7066,Pavarde7066,4.24
Vardas7546,Pavarde7546,4.24
Vardas1101,Pavarde1101,4.24
Vardas7777,Pavarde7777,4.24
Vardas7108,Pavarde7108,4.24
Vardas1731,Pavarde1731,4.24
Vardas8407,Pavarde8407,4.24
Vardas4737,Pavarde4737,4.24
Vardas1092,Pavarde1092,4.25333
Vardas9353,Pavarde9353,4.25333
Vardas3643,Pavarde3643,4.25333
Vardas7727,Pavarde7727,4.25333
Vardas4880,Pavarde4880,4.25333
Vardas3109,Pavarde3109,4.25333
Vardas3178,Pavarde3178,4.25333
Vardas615,Pavarde615,4.25333
Vardas8101,Pavarde8101,4.25333
Vardas6362,Pavarde6362,4.25333
Vardas6767,Pavarde6767,4.25333
Vardas4860,Pavarde4860,4.25333
Vardas8673,Pavarde8673,4.25333
